base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.humidity,main.pressure,main.temp,main.temp_max,main.temp_min,name,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.speed,weather.description,weather.icon,weather.id,weather.main
stations,75,200,3.12,101.68,1537986600,1735161,88,1010,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0065,1537916491,1537960042,1,9000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",1,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537988400,1735161,94,1010,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0051,1537916491,1537960041,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",85.5005,1.92,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537990200,1735161,88,1009,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0054,1537916491,1537960040,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",1,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537992000,1735161,100,1009,298.21,299.15,297.15,Kuala Lumpur,MY,8138,0.005,1537916490,1537960040,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",102.018,1.76,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537993800,1735161,88,1009,298.1,299.15,297.15,Kuala Lumpur,MY,8132,0.0047,1537916490,1537960039,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",0.5,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537993800,1735161,88,1009,298.08,299.15,297.15,Kuala Lumpur,MY,8132,0.0062,1537916490,1537960039,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",0.5,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537995600,1735161,100,1009,298.23,299.15,297.15,Kuala Lumpur,MY,8138,0.0322,1537916489,1537960038,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",102.018,1.76,mist,50n,701,Mist
stations,75,200,3.12,101.68,1537997400,1735161,88,1009,298.08,299.15,297.15,Kuala Lumpur,MY,8132,0.0076,1537916489,1537960038,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",0.5,mist,50n,701,Mist
stations,75,200,3.12,101.68,1538001000,1735161,94,1009,297.62,298.15,297.15,Kuala Lumpur,MY,8132,0.0053,1537916489,1537960037,1,8000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",95.5027,2.58,mist,50n,701,Mist
stations,75,200,3.12,101.68,1538002800,1735161,100,1010,297.68,298.15,297.15,Kuala Lumpur,MY,8138,0.0048,1537916488,1537960037,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",95.5027,2.58,mist,50n,701,Mist
stations,75,200,3.12,101.68,1538004600,1735161,88,1010,298.1,299.15,297.15,Kuala Lumpur,MY,8132,0.0143,1538002888,1538046436,1,9000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",1,mist,50n,701,Mist
stations,75,200,3.12,101.68,1538006400,1735161,94,1011,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0054,1538002888,1538046436,1,4000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}]",95.5027,2.58,mist,50d,701,Mist
stations,75,200,3.12,101.68,1538008200,1735161,83,1011,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.1096,1538002887,1538046435,1,5000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1,mist,50d,701,Mist
haze,50d,721,Haze
stations,75,200,3.12,101.68,1538010000,1735161,83,1011,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0099,1538002887,1538046435,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",130,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538011800,1735161,74,1011,301.1,302.15,300.15,Kuala Lumpur,MY,8132,0.0051,1538002887,1538046434,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",120,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538013600,1735161,74,1011,302.68,303.15,302.15,Kuala Lumpur,MY,8138,0.0057,1538002887,1538046434,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538015400,1735161,70,1011,303.1,304.15,302.15,Kuala Lumpur,MY,8132,0.0054,1538002886,1538046433,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",140,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538017200,1735161,66,1011,304.15,304.15,304.15,Kuala Lumpur,MY,8138,0.0065,1538002886,1538046433,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",150,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538019000,1735161,70,1011,304.15,304.15,304.15,Kuala Lumpur,MY,8132,0.0091,1538002886,1538046432,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538020800,1735161,62,1011,303.09,304.15,302.15,Kuala Lumpur,MY,8138,0.0051,1538002885,1538046432,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538022600,1735161,70,1010,304.15,304.15,304.15,Kuala Lumpur,MY,8132,0.0048,1538002885,1538046431,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538024400,1735161,62,1010,304.68,305.15,304.15,Kuala Lumpur,MY,8138,0.0051,1538002885,1538046430,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538026200,1735161,62,1009,304.62,305.15,304.15,Kuala Lumpur,MY,8132,0.0057,1538002884,1538046430,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538028000,1735161,70,1009,304.21,305.15,303.15,Kuala Lumpur,MY,8138,0.0065,1538002884,1538046429,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538029800,1735161,62,1007,304.1,305.15,303.15,Kuala Lumpur,MY,8132,0.096,1538002884,1538046429,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538031600,1735161,59,1007,305.15,305.15,305.15,Kuala Lumpur,MY,8138,0.0049,1538002883,1538046428,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538033400,1735161,52,1007,305.15,305.15,305.15,Kuala Lumpur,MY,8132,0.0051,1538002883,1538046428,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",150,4.6,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1538035200,1735161,70,1008,303.21,304.15,302.15,Kuala Lumpur,MY,8138,0.006,1538002883,1538046427,1,9000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",70,3.1,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1538037000,1735161,66,1007,302.63,303.15,302.15,Kuala Lumpur,MY,8132,0.0059,1538002882,1538046427,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",170,2.6,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1538038800,1735161,74,1008,302.21,303.15,301.15,Kuala Lumpur,MY,8138,0.0064,1538002882,1538046426,1,9000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",2.1,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1538040600,1735161,79,1006,301.62,302.15,301.15,Kuala Lumpur,MY,8132,0.0052,1538002882,1538046426,1,10000,"[{'id': 211, 'main': 'Thunderstorm', 'description': 'thunderstorm', 'icon': '11d'}]",60,3.1,thunderstorm,11d,211,Thunderstorm
stations,75,200,3.12,101.68,1538042400,1735161,78,1007,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0075,1538002881,1538046425,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538044200,1735161,78,1007,300.62,301.15,300.15,Kuala Lumpur,MY,8132,0.1653,1538002881,1538046425,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",30,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538046000,1735161,78,1008,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0125,1538002881,1538046424,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",20.5086,1.58,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538047800,1735161,83,1007,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0052,1538002880,1538046424,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",10,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538049600,1735161,83,1008,300.15,300.15,300.15,Kuala Lumpur,MY,8138,0.005,1538002880,1538046423,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538051400,1735161,78,1008,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0313,1538002880,1538046422,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",60,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538053200,1735161,88,1009,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0193,1538002879,1538046422,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538055000,1735161,78,1008,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0099,1538002879,1538046421,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",70,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538056800,1735161,88,1010,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0049,1538002879,1538046421,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",39.0006,1.97,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538058600,1735161,83,1010,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0062,1538002878,1538046420,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538060400,1735161,88,1011,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0189,1538002878,1538046420,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",320,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538062200,1735161,83,1010,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0273,1538002878,1538046419,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538064000,1735161,83,1011,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0046,1538002878,1538046419,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",310,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538065800,1735161,83,1010,299.63,300.15,299.15,Kuala Lumpur,MY,8132,0.0161,1538002877,1538046418,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",20,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538067600,1735161,88,1010,299.21,300.15,298.15,Kuala Lumpur,MY,8138,0.0045,1538002877,1538046418,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",23.0003,1.68,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538069400,1735161,88,1009,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0049,1538002877,1538046417,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538071200,1735161,88,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0058,1538002876,1538046417,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538073000,1735161,88,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0102,1538002876,1538046416,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",0.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538074800,1735161,88,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0051,1538002876,1538046416,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",23.0003,1.68,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538076600,1735161,88,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0058,1538002875,1538046415,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538078400,1735161,88,1008,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0047,1538002875,1538046415,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",57.0018,0.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538078400,1735161,88,1008,298.69,299.15,298.15,Kuala Lumpur,MY,8138,0.0049,1538002875,1538046414,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",57.0018,0.96,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538082000,1735161,94,1008,297.68,298.15,297.15,Kuala Lumpur,MY,8138,0.0052,1538002874,1538046413,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",57.0018,0.96,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538083800,1735161,94,1008,297.62,298.15,297.15,Kuala Lumpur,MY,8132,0.0073,1538002874,1538046413,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538085600,1735161,94,1008,297.68,298.15,297.15,Kuala Lumpur,MY,8138,0.0051,1538002874,1538046412,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",57.0018,0.96,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538087400,1735161,88,1008,297.62,298.15,297.15,Kuala Lumpur,MY,8132,0.0079,1538002873,1538046412,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",40,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538089200,1735161,94,1009,297.68,298.15,297.15,Kuala Lumpur,MY,8138,0.0053,1538002873,1538046411,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",159.503,1.1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538091000,1735161,88,1008,297.62,298.15,297.15,Kuala Lumpur,MY,8132,0.0045,1538002873,1538046411,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538092800,1735161,88,1010,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0051,1538089272,1538132810,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",159.503,1.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538094600,1735161,83,1010,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.0067,1538089272,1538132810,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",159.503,1.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538096400,1735161,78,1010,301.21,302.15,300.15,Kuala Lumpur,MY,8138,0.0049,1538089272,1538132809,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",159.503,1.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538098200,1735161,66,1010,301.58,303.15,300.15,Kuala Lumpur,MY,8132,0.006,1538089272,1538132809,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",120,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538100000,1735161,66,1011,303.15,303.15,303.15,Kuala Lumpur,MY,8138,0.0046,1538089271,1538132808,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538101800,1735161,62,1010,303.63,304.15,303.15,Kuala Lumpur,MY,8132,0.0047,1538089271,1538132808,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",110,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538103600,1735161,58,1011,304.68,305.15,304.15,Kuala Lumpur,MY,8138,0.0047,1538089271,1538132807,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538105400,1735161,49,1010,305.1,306.15,304.15,Kuala Lumpur,MY,8132,0.0082,1538089270,1538132807,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538107200,1735161,49,1010,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0126,1538089270,1538132806,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538109000,1735161,49,1009,306.15,306.15,306.15,Kuala Lumpur,MY,8132,0.0069,1538089270,1538132806,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",130,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538110800,1735161,44,1009,306.62,307.15,306.15,Kuala Lumpur,MY,8138,0.0068,1538089269,1538132805,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",140,4.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538112600,1735161,46,1008,307.15,307.15,307.15,Kuala Lumpur,MY,8132,0.0066,1538089269,1538132805,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538114400,1735161,41,1008,307.15,307.15,307.15,Kuala Lumpur,MY,8138,0.0044,1538089269,1538132804,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",150,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538116200,1735161,43,1008,306.68,307.15,306.15,Kuala Lumpur,MY,8132,0.0058,1538089268,1538132804,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",150,5.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538118000,1735161,44,1007,306.62,307.15,306.15,Kuala Lumpur,MY,8138,0.0067,1538089268,1538132803,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,4.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538119800,1735161,49,1007,306.68,307.15,306.15,Kuala Lumpur,MY,8132,0.0097,1538089268,1538132803,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,4.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538121600,1735161,44,1007,307.09,308.15,306.15,Kuala Lumpur,MY,8138,0.0052,1538089267,1538132802,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538123400,1735161,55,1006,306.73,308.15,305.15,Kuala Lumpur,MY,8132,0.0066,1538089267,1538132801,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538125200,1735161,44,1006,306.09,307.15,305.15,Kuala Lumpur,MY,8138,0.0046,1538089267,1538132801,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,5.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538127000,1735161,55,1006,306.2,307.15,305.15,Kuala Lumpur,MY,8132,0.0075,1538089266,1538132800,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538128800,1735161,49,1007,305.62,306.15,305.15,Kuala Lumpur,MY,8138,0.0122,1538089266,1538132800,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538130600,1735161,62,1006,305.2,306.15,304.15,Kuala Lumpur,MY,8132,0.0084,1538089266,1538132799,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,2.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538132400,1735161,52,1007,303.62,304.15,303.15,Kuala Lumpur,MY,8138,0.0059,1538089265,1538132799,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538134200,1735161,74,1007,303.2,304.15,302.15,Kuala Lumpur,MY,8132,0.007,1538089265,1538132798,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538136000,1735161,79,1008,301.62,302.15,301.15,Kuala Lumpur,MY,8138,0.0052,1538089265,1538132798,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",290,4.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538137800,1735161,83,1008,301.68,302.15,301.15,Kuala Lumpur,MY,8132,0.0236,1538089264,1538132797,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",348.504,1.22,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538139600,1735161,74,1009,301.62,302.15,301.15,Kuala Lumpur,MY,8138,0.0089,1538089264,1538132797,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",320,3.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538141400,1735161,83,1009,301.68,302.15,301.15,Kuala Lumpur,MY,8132,0.0065,1538089264,1538132796,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538143200,1735161,74,1010,301.15,301.15,301.15,Kuala Lumpur,MY,8138,0.0061,1538089263,1538132796,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",320,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538145000,1735161,78,1010,301.15,301.15,301.15,Kuala Lumpur,MY,8132,0.0056,1538089263,1538132795,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",330,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538146800,1735161,78,1011,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0058,1538089263,1538132795,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",320,2.6,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538148600,1735161,83,1010,300.62,301.15,300.15,Kuala Lumpur,MY,8132,0.0055,1538089263,1538132794,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",330,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538150400,1735161,78,1010,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0064,1538089262,1538132794,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",330,2.1,broken clouds,04n,803,Clouds
