base,clouds.all,cod,coord.lat,coord.lon,dt,id,main.humidity,main.pressure,main.temp,main.temp_max,main.temp_min,name,sys.country,sys.id,sys.message,sys.sunrise,sys.sunset,sys.type,visibility,weather,wind.deg,wind.speed,weather.description,weather.icon,weather.id,weather.main
stations,75,200,3.12,101.68,1538150400,1735161,78,1010,300.69,301.15,300.15,Kuala Lumpur,MY,8138,0.0049,1538089262,1538132793,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",330,2.1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538154000,1735161,83,1010,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0049,1538089262,1538132792,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",300,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538155800,1735161,83,1009,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0088,1538089261,1538132792,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538157600,1735161,83,1009,299.74,300.15,299.15,Kuala Lumpur,MY,8138,0.0049,1538089261,1538132791,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",310,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538159400,1735161,83,1008,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0632,1538089261,1538132791,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538161200,1735161,83,1009,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.0146,1538089260,1538132790,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",310,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538163000,1735161,88,1008,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.0072,1538089260,1538132790,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538164800,1735161,83,1009,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.006,1538089260,1538132789,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",310,1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538166600,1735161,88,1008,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.0049,1538089259,1538132789,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",41.0023,1.71,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538168400,1735161,88,1008,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0068,1538089259,1538132788,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",41.0023,1.71,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538170200,1735161,83,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0275,1538089259,1538132788,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538172000,1735161,88,1008,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0078,1538089258,1538132787,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",41.0023,1.71,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538173800,1735161,83,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.006,1538089258,1538132787,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538175600,1735161,88,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0064,1538089258,1538132786,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",73.5018,2.21,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538177400,1735161,83,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0083,1538175658,1538219186,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538179200,1735161,88,1009,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0056,1538175657,1538219185,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",73.5018,2.21,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538181000,1735161,83,1009,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0078,1538175657,1538219185,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538182800,1735161,83,1010,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0072,1538175657,1538219184,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",73.5018,2.21,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538184600,1735161,70,1009,301.57,303.15,300.15,Kuala Lumpur,MY,8132,0.0151,1538175656,1538219184,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",90,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538186400,1735161,74,1010,302.68,303.15,302.15,Kuala Lumpur,MY,8138,0.0052,1538175656,1538219183,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538188200,1735161,66,1010,303.1,304.15,302.15,Kuala Lumpur,MY,8132,0.0276,1538175656,1538219183,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538190000,1735161,66,1010,304.68,305.15,304.15,Kuala Lumpur,MY,8138,0.0046,1538175655,1538219182,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538191800,1735161,55,1009,304.62,305.15,304.15,Kuala Lumpur,MY,8132,0.006,1538175655,1538219182,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",140,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538193600,1735161,59,1010,305.68,306.15,305.15,Kuala Lumpur,MY,8138,0.0066,1538175655,1538219181,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538195400,1735161,55,1009,305.62,306.15,305.15,Kuala Lumpur,MY,8132,0.0049,1538175654,1538219181,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538197200,1735161,55,1009,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0047,1538175654,1538219180,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538199000,1735161,55,1008,306.15,306.15,306.15,Kuala Lumpur,MY,8132,0.0079,1538175654,1538219179,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538200800,1735161,52,1008,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0092,1538175653,1538219179,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538202600,1735161,59,1007,305.68,306.15,305.15,Kuala Lumpur,MY,8132,0.005,1538175653,1538219178,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538204400,1735161,63,1007,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0049,1538175653,1538219178,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",270,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538206200,1735161,49,1006,306.15,306.15,306.15,Kuala Lumpur,MY,8132,0.009,1538175653,1538219177,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",170,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538208000,1735161,62,1006,305.68,306.15,305.15,Kuala Lumpur,MY,8138,0.0061,1538175652,1538219177,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",240,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538209800,1735161,46,1006,305.62,306.15,305.15,Kuala Lumpur,MY,8132,0.0077,1538175652,1538219176,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538211600,1735161,59,1006,305.15,305.15,305.15,Kuala Lumpur,MY,8138,0.0089,1538175652,1538219176,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",220,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538213400,1735161,55,1005,305.15,305.15,305.15,Kuala Lumpur,MY,8132,0.0058,1538175651,1538219175,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538215200,1735161,74,1006,303.68,304.15,303.15,Kuala Lumpur,MY,8138,0.0055,1538175651,1538219175,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",320,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538217000,1735161,62,1006,303.62,304.15,303.15,Kuala Lumpur,MY,8132,0.0079,1538175651,1538219174,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538218800,1735161,70,1007,303.15,303.15,303.15,Kuala Lumpur,MY,8138,0.0049,1538175650,1538219174,1,8000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",310,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538220600,1735161,74,1007,302.68,303.15,302.15,Kuala Lumpur,MY,8132,0.0104,1538175650,1538219173,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538222400,1735161,79,1007,302.15,302.15,302.15,Kuala Lumpur,MY,8138,0.0052,1538175650,1538219173,1,7000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",0.5,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538224200,1735161,78,1007,301.68,302.15,301.15,Kuala Lumpur,MY,8132,0.0229,1538175649,1538219172,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538226000,1735161,83,1008,301.15,301.15,301.15,Kuala Lumpur,MY,8138,0.0064,1538175649,1538219172,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",310,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538227800,1735161,83,1008,301.15,301.15,301.15,Kuala Lumpur,MY,8132,0.007,1538175649,1538219171,1,10000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538229600,1735161,78,1009,301.15,301.15,301.15,Kuala Lumpur,MY,8138,0.0047,1538175648,1538219171,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",340,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538231400,1735161,78,1009,301.15,301.15,301.15,Kuala Lumpur,MY,8132,0.0048,1538175648,1538219170,1,9000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538233200,1735161,83,1009,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0059,1538175648,1538219170,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538235000,1735161,78,1009,300.62,301.15,300.15,Kuala Lumpur,MY,8132,0.0073,1538175648,1538219169,1,9000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",100,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538236800,1735161,83,1009,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0072,1538175647,1538219169,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",358.004,0.86,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538238600,1735161,83,1009,300.15,300.15,300.15,Kuala Lumpur,MY,8132,0.0088,1538175647,1538219168,1,9000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538240400,1735161,88,1009,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.0068,1538175647,1538219168,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",51.5035,1.27,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538242200,1735161,83,1008,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.005,1538175646,1538219167,1,8000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538244000,1735161,88,1009,300.21,301.15,299.15,Kuala Lumpur,MY,8138,0.0071,1538175646,1538219166,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",51.5035,1.27,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538245800,1735161,78,1008,300.1,301.15,299.15,Kuala Lumpur,MY,8132,0.009,1538175646,1538219166,1,8000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",80,2.6,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538247600,1735161,88,1008,300.21,301.15,299.15,Kuala Lumpur,MY,8138,0.006,1538175645,1538219165,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",0.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538249400,1735161,83,1007,299.62,300.15,299.15,Kuala Lumpur,MY,8132,0.0051,1538175645,1538219165,1,7000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538251200,1735161,88,1008,299.68,300.15,299.15,Kuala Lumpur,MY,8138,0.1024,1538175645,1538219164,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",320,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538253000,1735161,88,1007,299.15,299.15,299.15,Kuala Lumpur,MY,8132,0.0062,1538175644,1538219164,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",60,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538254800,1735161,94,1008,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0234,1538175644,1538219163,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",55.0003,1.67,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538256600,1735161,83,1007,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0062,1538175644,1538219163,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",60,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538258400,1735161,88,1008,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0519,1538175644,1538219162,1,2000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",320,2.6,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538260200,1735161,83,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0159,1538175643,1538219162,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538262000,1735161,88,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0102,1538175643,1538219161,1,2000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",320,1.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538263800,1735161,83,1008,298.62,299.15,298.15,Kuala Lumpur,MY,8132,0.0243,1538262043,1538305561,1,6000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538265600,1735161,88,1009,298.68,299.15,298.15,Kuala Lumpur,MY,8138,0.0048,1538262042,1538305560,1,3000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",59.5008,1.41,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538267400,1735161,83,1009,299.1,300.15,298.15,Kuala Lumpur,MY,8132,0.0055,1538262042,1538305560,1,8000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538269200,1735161,83,1010,300.68,301.15,300.15,Kuala Lumpur,MY,8138,0.0051,1538262042,1538305559,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",1.5,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538271000,1735161,70,1009,301.58,303.15,300.15,Kuala Lumpur,MY,8132,0.0069,1538262041,1538305559,1,10000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}]",10,1.5,haze,50d,721,Haze
stations,75,200,3.12,101.68,1538272800,1735161,74,1010,303.21,304.15,302.15,Kuala Lumpur,MY,8138,0.009,1538262041,1538305558,1,9000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",300,1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538274600,1735161,55,1009,303.57,305.15,302.15,Kuala Lumpur,MY,8132,0.0072,1538262041,1538305558,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538276400,1735161,62,1010,304.68,305.15,304.15,Kuala Lumpur,MY,8138,0.0055,1538262041,1538305557,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538278200,1735161,52,1009,305.1,306.15,304.15,Kuala Lumpur,MY,8132,0.0046,1538262040,1538305557,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538280000,1735161,59,1009,306.15,306.15,306.15,Kuala Lumpur,MY,8138,0.0049,1538262040,1538305556,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",1.5,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538281800,1735161,55,1008,306.15,306.15,306.15,Kuala Lumpur,MY,8132,0.0052,1538262040,1538305556,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538283600,1735161,52,1008,306.62,307.15,306.15,Kuala Lumpur,MY,8138,0.0048,1538262039,1538305555,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",200,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538285400,1735161,56,1008,307.15,307.15,307.15,Kuala Lumpur,MY,8132,0.0047,1538262039,1538305555,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538287200,1735161,49,1007,307.15,307.15,307.15,Kuala Lumpur,MY,8138,0.0056,1538262039,1538305554,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",190,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538289000,1735161,56,1007,307.15,307.15,307.15,Kuala Lumpur,MY,8132,0.0056,1538262038,1538305554,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538290800,1735161,59,1006,306.68,307.15,306.15,Kuala Lumpur,MY,8138,0.0059,1538262038,1538305553,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",240,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538292600,1735161,52,1005,306.62,307.15,306.15,Kuala Lumpur,MY,8132,0.0068,1538262038,1538305553,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538294400,1735161,63,1005,306.68,307.15,306.15,Kuala Lumpur,MY,8138,0.0059,1538262037,1538305552,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",270,2.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538296200,1735161,55,1005,306.15,306.15,306.15,Kuala Lumpur,MY,8132,0.0058,1538262037,1538305552,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",180,4.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538298000,1735161,62,1005,305.15,305.15,305.15,Kuala Lumpur,MY,8138,0.0065,1538262037,1538305551,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",280,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538299800,1735161,59,1005,305.15,305.15,305.15,Kuala Lumpur,MY,8132,0.0528,1538262036,1538305551,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",160,3.6,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538301600,1735161,88,1006,302.27,304.15,300.15,Kuala Lumpur,MY,8138,0.0061,1538262036,1538305550,1,1500,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",270,6.2,heavy intensity rain,10d,502,Rain
stations,75,200,3.12,101.68,1538303400,1735161,66,1006,302.05,304.15,300.15,Kuala Lumpur,MY,8132,0.0064,1538262036,1538305550,1,10000,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",170,2.6,heavy intensity rain,10d,502,Rain
stations,75,200,3.12,101.68,1538305200,1735161,88,1007,301.27,303.15,299.15,Kuala Lumpur,MY,8138,0.0052,1538262036,1538305549,1,6000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",290,3.1,broken clouds,04d,803,Clouds
stations,75,200,3.12,101.68,1538307000,1735161,74,1007,301.05,303.15,299.15,Kuala Lumpur,MY,8132,0.0088,1538262035,1538305549,1,10000,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",1,broken clouds,04n,803,Clouds
stations,75,200,3.12,101.68,1538308800,1735161,88,1008,300.74,302.15,299.15,Kuala Lumpur,MY,8138,0.0946,1538262035,1538305548,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538308800,1735161,88,1008,299.15,299.15,299.15,Kuala Lumpur,MY,8138,0.0059,1538262035,1538305547,1,5000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538312400,1735161,88,1008,300.74,302.15,299.15,Kuala Lumpur,MY,8138,0.0111,1538262034,1538305547,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",0.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538314200,1735161,79,1008,300.57,302.15,299.15,Kuala Lumpur,MY,8132,0.0051,1538262034,1538305546,1,10000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538316000,1735161,94,1009,300.74,302.15,299.15,Kuala Lumpur,MY,8138,0.0076,1538262034,1538305546,1,4000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",0.5,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538317800,1735161,79,1009,300.57,302.15,299.15,Kuala Lumpur,MY,8132,0.0348,1538262033,1538305545,1,10000,"[{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50n'}]",1,haze,50n,721,Haze
stations,75,200,3.12,101.68,1538319600,1735161,94,1010,300.74,302.15,299.15,Kuala Lumpur,MY,8138,0.0053,1538262033,1538305545,1,3000,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]",5.00119,1.63,mist,50n,701,Mist
